visit_id,member_id,branch,check_in_time,check_out_time
ac923650,28d6a0f5,Sousse,2025-05-27 07:02:00,2025-05-27 08:44:00
a9bea747,44c8014d,Sfax_Center,2023-10-17 15:07:00,2023-10-17 17:01:00
f5f85e7d,a19aff35,Sfax_Center,2022-11-12 07:02:00,2022-11-12 08:34:00
447f4c28,b674d1b3,Sousse Corniche,2025-02-20 16:22:00,2025-02-20 16:57:00
4cd7085d,a711829f,Sfax_Center,2024-01-18 08:10:00,2024-01-18 09:13:00
9021ba78,26191ead,tunis lake,2024-10-29 08:43:00,2024-10-29 10:28:00
ac11581c,9d7b9eb3,Sfax_Center,2024-05-08 07:04:00,2024-05-08 08:18:30
7fb431dd,66c5fb6e,Nabeul Plage,2024-07-09 06:13:00,2024-07-09 06:44:00
696c4ff7,58584a73,Sousse,2023-02-15 12:22:00,2023-02-15 13:11:00
45d30dbb,0fcebbdd,Bizerte Port,2025-03-08 08:31:00,2025-03-08 10:10:00
96ff95cf,465ee6ac,Nabeul Plage,2024-04-16 17:41:00,2024-04-16 18:53:30
4fc98760,4471ab4d,Tunis Lake,2024-11-01 17:38:00,2024-11-01 18:48:30
ab826f73,dd0f61d9,Bizerte Port,2023-08-20 16:22:00,2023-08-20 17:10:00
51179d1f,b4b7bf5b,Sousse Corniche,2024-02-01 10:01:00,2024-02-01 10:48:00
c3024bc6,53a70bf4,Tunis Lake,2024-01-02 15:15:00,2024-01-02 16:03:00
4e68b88d,a2948e8d,Sfax_Center,2023-01-05 18:06:00,2023-01-05 19:33:00
04e890b2,9711803e,Sousse,2022-12-08 14:02:00,2022-12-08 15:17:00
11647006,5db360ff,Sfax_Center,2023-02-08 16:37:00,2023-02-08 18:10:00
89b36e5a,78bf6ab6,Nabeul Plage,2022-08-05 07:16:00,2022-08-05 08:20:00
22f3f7d9,1a6e7700,Tunis Lake,2023-01-02 16:46:00,2023-01-02 17:56:30
30e63b1c,8012c754,Bizerte Port,2024-03-01 14:31:00,2024-03-01 16:18:00
377736f0,1916173f,Nabeul Plage,2023-11-20 18:38:00,2023-11-20 20:20:00
2bd57f82,8819dde9,Nabeul Plage,2024-11-24 08:16:00,2024-11-24 10:04:00
66ef6c9d,efc594de,Tunis Lake,2024-04-14 10:56:00,2024-04-14 12:18:00
e44d96e9,c8001789,Sfax_Center,2023-11-04 21:37:00,2023-11-04 22:20:00
fbff89d2,01c59f95,Sousse,2024-05-28 06:44:00,2024-05-28 07:59:00
025093fe,27ce5cb3,Bizerte Port,2024-01-18 07:38:00,2024-01-18 09:31:00
82904d55,be58a490,Bizerte Port,2025-09-12 18:38:00,2025-09-12 20:06:00
e3b5c163,e683c7c8,tunis lake,2023-10-11 20:53:00,2023-10-11 22:50:00
f86b9af4,1d7b917b,Tunis Lake,2022-02-13 13:22:00,2022-02-13 15:18:00
a200e563,a568d404,Tunis Lake,2025-03-20 20:51:00,2025-03-20 22:35:00
902a44eb,66a8f232,Sfax_Center,2023-04-25 06:39:00,2023-04-25 08:19:00
45ff9704,18ab428a,Bizerte Port,2023-06-29 14:29:00,2023-06-29 16:07:00
e3a740c3,26015136,Bizerte Port,2025-07-03 11:04:00,2025-07-03 09:47:00
80cd989d,44c8014d,Bizerte Port,2023-06-28 07:07:00,2023-06-28 08:26:00
32f7bbe7,dd0e6a6b,tunis lake,2025-01-25 13:56:00,2025-01-25 14:43:00
60177cc3,eda4bda1,Sousse Corniche,2024-08-28 06:12:00,2024-08-28 07:34:00
430756b3,d12ea4a6,tunis lake,2024-03-12 10:14:00,2024-03-12 11:31:00
1ab1df8f,500a98fd,tunis lake,2024-07-05 14:02:00,2024-07-05 14:52:00
35159a4e,1dbbad37,Sfax_Center,2024-12-02 08:01:00,2024-12-02 08:43:00
fa5157de,42d222b5,Sfax_Center,2024-04-24 11:35:00,2024-04-24 12:20:00
02f92e31,1916173f,Sousse,2023-12-10 14:16:00,2023-12-10 15:31:00
dd2c2916,48f0d76d,Sousse Corniche,2023-03-08 07:36:00,2023-03-08 08:11:00
baf6caa5,26015136,Tunis Lake,2024-07-28 13:11:00,2024-07-28 15:05:00
61d022d8,55c0dc73,Sousse,2023-08-19 18:44:00,2023-08-19 19:59:00
7563632f,acf39aa7,Sfax Center,2025-02-24 11:34:00,2025-02-24 12:56:00
ccf9579f,39647ece,Nabeul,2024-08-04 11:38:00,2024-08-04 13:08:00
63a1e37f,7f7c36b2,Tunis Lake,2024-04-04 16:18:00,2024-04-04 17:51:00
b6027ffc,4f3857fc,Tunis Lake,2023-06-25 14:29:00,2023-06-25 16:21:00
4742c225,a19aff35,Bizerte Port,2022-11-08 17:24:00,2022-11-08 19:20:00
aee9db4d,4f91c2cf,Sfax Center,2025-01-21 09:31:00,2025-01-21 10:46:00
9f38fdb9,7478ca0a,Bizerte Port,2025-03-01 18:38:00,2025-03-01 19:27:00
a32bef8f,dbed45f5,tunis lake,2022-08-08 17:53:00,2022-08-08 19:43:00
ab6a2485,481663da,Sfax_Center,2024-04-10 20:45:00,2024-04-10 21:19:00
369894bd,430f4e9d,tunis lake,2023-04-28 09:13:00,2023-04-28 10:22:00
5e20657a,255bc214,Sousse Corniche,2023-02-08 15:55:00,2023-02-08 16:27:00
fda29f95,aa0184cf,Nabeul,2024-03-25 17:01:00,2024-03-25 17:46:00
f1467d55,55c0dc73,tunis lake,2023-09-06 15:32:00,2023-09-06 16:34:00
826298b7,575b43a8,tunis lake,2024-08-14 18:36:00,2024-08-14 20:03:00
4b78f198,e683c7c8,Sfax_Center,2023-10-06 14:14:00,2023-10-06 15:28:30
9c0888a2,52d5fee2,Sfax Center,2023-05-23 07:49:00,2023-05-23 09:07:00
4d47aa0e,7e23bb2f,Nabeul,2024-06-06 09:50:00,2024-06-06 11:37:00
bc8d3960,72449ccf,Tunis Lake,2024-05-05 10:38:00,2024-05-05 11:15:00
539a4c86,b9cbb889,Sfax_Center,2022-10-11 21:08:00,2022-10-11 21:40:00
88ff53fa,ec519242,Sfax_Center,2024-09-10 06:12:00,2024-09-10 07:17:00
6ec8c27a,17b5eac7,Sfax Center,2025-06-11 15:18:00,2025-06-11 16:55:00
bc599944,a25cee3e,Bizerte Port,2022-02-24 06:46:00,2022-02-24 08:02:00
ce1ea718,01c59f95,tunis lake,2024-04-27 20:32:00,2024-04-27 22:22:00
719a54b1,ce864e6d,Sousse,2024-11-24 21:16:00,2024-11-24 22:04:00
23cc780e,f2aed77e,Sousse,2024-06-18 09:31:00,2024-06-18 10:02:00
aebbdd20,17b5eac7,Bizerte Port,2025-03-05 11:45:00,2025-03-05 13:38:00
77f6c8c4,5b48b1ff,Sfax_Center,2023-01-09 09:37:00,2023-01-09 10:51:30
fe774e16,6bd3758d,Sfax Center,2023-03-08 08:07:00,2023-03-08 09:22:00
a19af6c4,9ee7a985,Tunis Lake,2023-08-18 15:22:00,2023-08-18 16:22:00
27cc3d47,355b094c,tunis lake,2023-09-30 08:25:00,2023-09-30 09:30:00
4892e2a0,c0bb2790,Sfax Center,2023-11-04 09:55:00,2023-11-04 10:33:00
642f2044,86412ddf,Nabeul Plage,2024-08-30 07:47:00,2024-08-30 08:27:00
fcf6caf8,3eb548c0,Sousse Corniche,2022-11-03 21:54:00,2022-11-03 22:26:00
72b176bb,824b4531,Tunis Lake,2023-07-01 18:58:00,2023-07-01 20:39:00
d131a448,fc5f662a,Nabeul,2023-03-07 12:56:00,2023-03-07 13:43:00
3acefd18,72f8e54b,Tunis Lake,2023-07-23 15:34:00,2023-07-23 16:35:00
e51b3f10,47518081,Sfax Center,2024-09-27 13:34:00,2024-09-27 14:35:00
704cd90f,7ed88aa4,Sousse,2022-11-09 10:06:00,2022-11-09 12:03:00
6949e31b,dd1b7be4,Nabeul Plage,2022-06-10 16:47:00,2022-06-10 17:43:00
177b0753,34f2fbaa,Sousse,2023-04-01 08:43:00,2023-04-01 10:12:00
f277daf0,7f20c678,Sousse Corniche,2023-01-08 11:07:00,2023-01-08 12:48:00
8523a20c,0eee54c5,Sfax Center,2022-02-15 17:52:00,2022-02-15 19:24:00
48a0feb3,2afdc276,Sousse Corniche,2025-04-26 08:01:00,2025-04-26 09:46:00
3b0b6131,cb1cd12e,Nabeul,2023-04-21 10:52:00,2023-04-21 12:08:30
9d888521,dd0e6a6b,Sousse,2024-09-26 16:31:00,2024-09-26 17:11:00
d3ec0f43,13cede67,Sfax Center,2022-11-25 21:37:00,2022-11-25 22:52:00
e5a01467,d06f1e5e,Sfax_Center,2023-11-30 17:59:00,2023-11-30 19:03:00
00fa503f,8f869942,Tunis Lake,2022-06-20 21:12:00,2022-06-20 22:30:00
42631f11,13cede67,tunis lake,2023-05-06 12:57:00,2023-05-06 13:27:00
8f992b78,dbed45f5,Nabeul Plage,2023-02-06 19:26:00,2023-02-06 21:22:00
e5b04a80,5053b626,tunis lake,2022-12-24 11:57:00,2022-12-24 13:15:00
9acda873,54f088d3,tunis lake,2024-03-28 16:13:00,2024-03-28 17:31:00
c926c988,966e2a16,Bizerte Port,2024-04-06 14:36:00,2024-04-06 15:38:00
ff8ca26a,efc594de,Sfax_Center,2024-06-29 09:36:00,2024-06-29 11:06:00
f5cc553d,c4ce9d0c,tunis lake,2024-09-25 06:11:00,2024-09-25 07:45:00
90b5c0a6,3eb548c0,Sousse Corniche,2022-10-11 18:26:00,2022-10-11 19:47:00
30be8c56,3b391211,Nabeul Plage,2024-07-26 09:13:00,2024-07-26 09:58:00
174f9827,5d2b5164,Tunis Lake,2023-04-20 10:39:00,2023-04-20 11:45:00
3813014c,8ac2a270,Nabeul,2024-07-15 07:59:00,2024-07-15 09:19:00
4a657a7c,c16b70d3,Sousse,2025-02-14 08:07:00,2025-02-14 09:24:00
9afb523d,682bd7dd,tunis lake,2025-08-18 20:09:00,2025-08-18 20:40:00
940acdbb,44c8014d,Sfax_Center,2023-01-14 08:10:00,2023-01-14 09:29:00
b04f6b29,dd49cdfe,Sousse,2024-12-26 12:03:00,2024-12-26 13:18:00
36f8c5de,af9c4c58,Sfax_Center,2023-03-20 09:38:00,2023-03-20 10:52:00
e4fd4f73,000baf94,Nabeul,2024-05-16 19:14:00,2024-05-16 21:14:00
34051abe,e20f0334,Sfax_Center,2025-12-10 16:36:00,2025-12-10 17:52:00
56fd593c,7ed88aa4,Nabeul,2023-06-13 14:18:00,2023-06-13 16:05:00
139f3632,2cf40a22,Bizerte Port,2024-07-19 09:15:00,2024-07-19 10:42:00
ef7e5db6,f2c9908b,Nabeul,2023-06-28 17:32:00,2023-06-28 18:47:00
54daf872,8012c754,Tunis Lake,2024-07-21 08:34:00,2024-07-21 09:27:00
726279ce,eccdfe3f,Bizerte Port,2023-01-13 14:26:00,2023-01-13 15:03:00
018f7942,018b77cd,Nabeul Plage,2023-01-12 12:05:00,2023-01-12 13:06:00
faa95424,7c68d905,Sousse,2022-08-08 06:47:00,2022-08-08 08:18:00
37f06cf0,6869aa2b,Sousse,2022-02-28 07:38:00,2022-02-28 08:43:00
3a3266f9,42b2fc72,Bizerte Port,2024-03-25 21:01:00,2024-03-25 22:38:00
41ebee41,0bbbfc36,Sfax Center,2022-12-21 12:49:00,2022-12-21 13:19:00
fa8f444f,e683c7c8,tunis lake,2024-07-18 11:03:00,2024-07-18 12:36:00
54768276,6b5a28ad,Bizerte Port,2024-04-17 21:57:00,2024-04-17 22:44:00
145af98c,d5d4bcfb,Tunis Lake,2022-10-08 12:37:00,2022-10-08 13:07:00
e06431dd,5db360ff,Sousse,2023-09-07 16:30:00,2023-09-07 18:02:00
fd179b2e,c95c389d,Nabeul,2023-10-11 19:34:00,2023-10-11 21:19:00
64bf30e3,0ba73a3d,Nabeul Plage,2023-09-02 18:39:00,2023-09-02 19:52:00
beb4a791,8f0335b7,Sfax Center,2025-05-14 18:37:00,2025-05-14 17:40:00
dac02e96,a66a2687,Sousse,2022-10-23 14:52:00,2022-10-23 15:54:00
c2420699,91e5ab15,Nabeul Plage,2025-06-29 09:24:00,2025-06-29 10:47:00
71f701be,7f20c678,Nabeul,2023-12-12 09:53:00,2023-12-12 11:09:30
bb1ca2c3,f45aca7c,Sousse Corniche,2023-03-12 20:47:00,2023-03-12 22:00:00
d10e42a6,078861a7,Sousse Corniche,2025-10-05 14:42:00,2025-10-05 15:48:00
744070af,97a9f51f,Sousse,2024-03-09 10:14:00,2024-03-09 11:01:00
7356431a,0d35cf6e,tunis lake,2023-12-17 15:21:00,2023-12-17 16:21:00
137d5d7f,ec519242,Tunis Lake,2024-06-13 18:35:00,2024-06-13 20:10:00
9017a79c,86b3d4c8,Sousse Corniche,2023-07-26 06:33:00,2023-07-26 07:13:00
75549ef8,f3ad4d65,tunis lake,2024-08-10 10:17:00,2024-08-10 11:57:00
facdc45f,12bade00,Tunis Lake,2024-10-21 07:12:00,2024-10-21 07:55:00
482ce7a4,ce8f8365,Nabeul,2023-03-08 16:10:00,2023-03-08 16:42:00
fed90314,77504db0,Sfax_Center,2024-12-11 16:37:00,2024-12-11 18:14:00
87e67505,daf3d9c8,Sousse,2024-08-14 19:47:00,2024-08-14 20:27:00
fcaa0516,12bade00,Sfax Center,2025-01-01 07:21:00,2025-01-01 08:36:00
391ae23c,d4c8a83b,Sfax_Center,2025-04-09 08:08:00,2025-04-09 09:22:30
bbe34955,57ab4242,Tunis Lake,2023-01-20 15:58:00,2023-01-20 17:55:00
be787f0c,4f91c2cf,tunis lake,2024-11-20 07:10:00,2024-11-20 08:16:00
40f921bd,78bf6ab6,Sousse Corniche,2022-05-28 21:51:00,2022-05-28 22:55:00
5b04b36c,76b75a2d,Nabeul,2022-11-25 19:39:00,2022-11-25 21:11:00
9cd379ab,9f29f39a,Nabeul,2023-04-09 18:57:00,2023-04-09 19:32:00
30c6c533,481663da,Nabeul,2024-11-07 16:07:00,2024-11-07 18:00:00
419e643a,0eee54c5,Bizerte Port,2022-11-04 09:29:00,2022-11-04 10:29:00
2f0fc5e5,dd49cdfe,Nabeul,2025-07-20 16:37:00,2025-07-20 15:13:00
54428655,3618ad07,Nabeul Plage,2023-04-18 20:16:00,2023-04-18 21:17:00
0bf2bf35,eda4bda1,tunis lake,2024-10-11 13:06:00,2024-10-11 14:23:00
8e50430a,cd31b9e6,Bizerte Port,2022-12-12 11:39:00,2022-12-12 13:23:00
957cad37,021502e2,Sfax Center,2024-08-02 18:23:00,2024-08-02 19:47:00
ba670009,e90358fb,tunis lake,2022-08-07 17:36:00,2022-08-07 18:57:00
4812b846,17b5eac7,Nabeul Plage,2024-09-07 16:33:00,2024-09-07 17:45:30
33dde7c6,1fc13736,Sousse,2025-02-17 13:46:00,2025-02-17 14:37:00
6db9e6f1,0ac63ef2,Sousse Corniche,2023-06-03 07:35:00,2023-06-03 08:45:00
a6a42d08,13e7712c,Sfax Center,2023-07-26 13:38:00,2023-07-26 14:31:00
255f8213,dd0f61d9,Sfax Center,2023-11-02 12:17:00,2023-11-02 13:45:00
6d373584,a711829f,Nabeul Plage,2023-04-29 18:50:00,2023-04-29 20:02:30
d433a406,3cc18c79,Nabeul,2022-07-31 10:52:00,2022-07-31 12:01:00
3498ec4f,acf39aa7,Sousse,2024-12-03 16:12:00,2024-12-03 17:47:00
683a94b0,2ab249f8,Nabeul Plage,2023-02-14 13:26:00,2023-02-14 14:38:30
dde0d29d,8861fec4,Sousse,2025-03-19 17:57:00,2025-03-19 19:24:00
b350a551,dc476d84,Sousse Corniche,2024-03-28 13:49:00,2024-03-28 15:20:00
3cf1c0aa,4a343f77,Nabeul Plage,2025-05-31 13:19:00,2025-05-31 14:42:00
ca82beb8,20428098,Sousse Corniche,2023-08-27 11:56:00,2023-08-27 13:27:00
538122a0,a80cafa6,Tunis Lake,2024-03-13 06:36:00,2024-03-13 08:03:00
f375f22a,a2758922,Sousse,2023-11-20 07:14:00,2023-11-20 08:38:00
bf8afc29,eaf097ef,Nabeul Plage,2022-12-13 16:55:00,2022-12-13 18:16:00
404c9824,b132bbc1,Bizerte Port,2023-12-07 17:43:00,2023-12-07 19:06:00
2aa0734c,4f00cfb6,Nabeul,2024-12-17 06:17:00,2024-12-17 07:20:00
fe9aa9ce,5df442ee,Nabeul Plage,2023-07-24 08:06:00,2023-07-24 09:06:00
cb39fe32,bb3835b9,Bizerte Port,2025-07-23 12:37:00,2025-07-23 13:42:00
9e769fa4,9a03a2db,Tunis Lake,2024-05-31 17:28:00,2024-05-31 18:38:30
112199bf,51171447,Nabeul Plage,2024-04-23 12:12:00,2024-04-23 13:24:30
2b237cf5,24246373,Sfax Center,2024-12-20 11:58:00,2024-12-20 12:38:00
69c7a5ae,662d0c7d,Sousse Corniche,2022-05-19 09:56:00,2022-05-19 09:18:00
c6b1ab63,9f8bfe91,Nabeul Plage,2023-03-24 16:25:00,2023-03-24 17:53:00
219c6627,7771d7e3,Nabeul Plage,2022-10-31 09:19:00,2022-10-31 11:10:00
767f8b15,f3ad4d65,Nabeul Plage,2024-04-20 18:34:00,2024-04-20 20:02:00
d1c8f087,1a254707,Nabeul,2025-03-04 14:51:00,2025-03-04 15:47:00
b3aeda31,3eccfebb,Nabeul,2025-01-01 18:24:00,2025-01-01 19:05:00
90a94168,7e23bb2f,Sfax_Center,2023-12-15 21:30:00,2023-12-15 23:03:00
47b03f34,f9528f9d,Sousse,2023-10-14 16:04:00,2023-10-14 18:02:00
81f2a3ec,2d4d2330,Sfax Center,2023-07-30 08:02:00,2023-07-30 09:14:00
11f6b82e,f51e5826,Sousse Corniche,2025-06-01 12:14:00,2025-06-01 12:47:00
118b2d6e,86b3d4c8,Sousse,2023-09-19 14:09:00,2023-09-19 15:32:00
4813e577,12bade00,Sfax_Center,2024-09-18 09:53:00,2024-09-18 11:08:00
af968618,99109715,Nabeul Plage,2023-08-06 14:53:00,2023-08-06 16:50:00
fa1a4453,2d6a3c1b,Nabeul Plage,2023-01-30 18:23:00,2023-01-30 19:42:00
61ea1c42,7c68d905,Nabeul,2022-10-22 13:17:00,2022-10-22 14:46:00
88ceab52,f2e38ecd,Sousse,2025-07-27 19:46:00,2025-07-27 21:29:00
d3201f60,2cc5ce1f,Sousse,2023-06-28 20:56:00,2023-06-28 22:06:00
228b9b35,41cc86a4,Nabeul Plage,2025-05-30 09:32:00,2025-05-30 10:16:00
52fa1cbd,9a03a2db,Tunis Lake,2024-03-01 17:28:00,2024-03-01 18:50:00
664a3e31,09b789c5,Sfax_Center,2022-11-13 09:33:00,2022-11-13 10:47:30
c3ad33ad,cd63ce71,Sousse,2025-08-20 16:27:00,2025-08-20 17:57:00
f0ced17d,efd6f161,Nabeul,2022-12-25 13:22:00,2022-12-25 14:28:00
0b2f222c,a2ee361f,Sousse Corniche,2023-10-11 18:30:00,2023-10-11 19:21:00
870e46c6,52dda74b,tunis lake,2023-11-22 14:07:00,2023-11-22 15:00:00
6251b1a2,a399a0cb,tunis lake,2023-04-28 18:31:00,2023-04-28 20:24:00
e83dc4f5,a3482673,Nabeul Plage,2022-07-05 20:23:00,2022-07-05 20:57:00
01a62a70,81b3a775,Bizerte Port,2024-10-19 10:45:00,2024-10-19 11:56:30
4df83ce0,dc620dd5,Tunis Lake,2024-03-27 19:57:00,2024-03-27 21:11:00
f41346f6,988c368a,Bizerte Port,2023-12-08 07:41:00,2023-12-08 09:21:00
2a0796bc,03d42852,Nabeul,2024-08-08 17:58:00,2024-08-08 19:42:00
52d5a2d9,f3ad4d65,Sousse,2024-04-04 19:26:00,2024-04-04 21:25:00
794bf1d6,4a838e80,Bizerte Port,2022-08-30 10:47:00,2022-08-30 12:01:00
4f4b1b03,ffe39cef,Sfax_Center,2023-10-30 09:19:00,2023-10-30 09:53:00
4b31e878,41cc86a4,Nabeul Plage,2025-11-18 13:45:00,2025-11-18 15:27:00
8ad5534d,a543784b,tunis lake,2023-05-04 09:50:00,2023-05-04 11:29:00
a6598e33,691a259d,Bizerte Port,2024-12-29 20:03:00,2024-12-29 21:44:00
14a2ad08,4f623c79,Tunis Lake,2024-10-27 21:43:00,2024-10-27 22:45:00
ac0bd281,51171447,Nabeul Plage,2024-03-27 19:11:00,2024-03-27 20:23:30
0fd81cc9,0c1ba1af,Nabeul,2023-08-07 16:06:00,2023-08-07 16:56:00
b3539f51,54f088d3,Sfax Center,2024-04-09 20:54:00,2024-04-09 22:50:00
da73f6cd,88f7c8f5,Tunis Lake,2022-11-19 14:07:00,2022-11-19 15:04:00
f051aa64,e02db279,Sousse Corniche,2025-04-12 18:01:00,2025-04-12 16:44:00
3ea4f4f1,393ecfc5,Sfax_Center,2025-08-09 15:31:00,2025-08-09 16:49:00
e961caf4,48cc1eb8,Tunis Lake,2022-08-23 12:51:00,2022-08-23 13:33:00
93d6a82a,adf9ad52,Nabeul Plage,2024-12-09 11:21:00,2024-12-09 12:38:00
bf44994f,b243ae67,Nabeul,2022-10-21 08:24:00,2022-10-21 09:20:00
41d6f142,b2a7980d,Sfax Center,2022-04-11 18:00:00,2022-04-11 19:21:00
7d9378d5,575b43a8,Nabeul,2025-03-10 09:18:00,2025-03-10 10:34:00
17e6a014,de4b0859,Bizerte Port,2022-11-19 16:25:00,2022-11-19 17:34:00
7ddbee28,1916173f,Nabeul Plage,2022-12-21 20:13:00,2022-12-21 21:35:00
81bcebcf,9ef078a4,Sfax_Center,2025-02-14 10:34:00,2025-02-14 11:37:00
cc5d0eae,64a9e8ef,Sousse Corniche,2024-01-10 11:28:00,2024-01-10 12:31:00
091d12fc,a36ff18e,Sousse,2024-05-04 20:39:00,2024-05-04 21:54:00
76fda44a,714ff072,Nabeul Plage,2024-08-31 20:49:00,2024-08-31 22:31:00
d1a82354,c524c36b,Sfax Center,2024-12-22 16:59:00,2024-12-22 17:30:00
9bf5dd3f,9eec6fb1,Sousse Corniche,2025-08-02 15:00:00,2025-08-02 15:50:00
a8ab0383,7f20c678,Nabeul,2023-09-09 16:52:00,2023-09-09 18:45:00
35ccdc6d,1a254707,Nabeul Plage,2025-06-24 08:46:00,2025-06-24 09:58:30
2507b1f9,c4042d94,Sousse Corniche,2024-03-03 14:21:00,2024-03-03 16:05:00
39e00a06,cf31f7c9,tunis lake,2022-09-05 18:38:00,2022-09-05 19:27:00
ba8471e4,d4c8a83b,tunis lake,2025-06-08 20:33:00,2025-06-08 22:12:00
13fa9058,e683c7c8,Bizerte Port,2023-07-09 12:25:00,2023-07-09 13:45:00
d5c56acb,58584a73,Sfax Center,2023-07-18 13:51:00,2023-07-18 15:15:00
2bcbcc0c,e6afed96,Tunis Lake,2023-04-24 07:19:00,2023-04-24 08:49:00
831137c7,41d88eda,Nabeul Plage,2024-10-25 11:59:00,2024-10-25 13:13:00
f6960989,1a254707,Sfax_Center,2024-11-17 17:52:00,2024-11-17 18:35:00
dbefa96c,f29ce7d9,Sousse,2025-08-27 09:18:00,2025-08-27 10:33:00
4f2573e5,3cc18c79,Sfax Center,2023-01-14 16:57:00,2023-01-14 17:43:00
a3c4bec5,430f4e9d,Bizerte Port,2022-05-07 08:54:00,2022-05-07 09:26:00
028120f3,704c9b43,Tunis Lake,2024-10-20 21:30:00,2024-10-20 22:40:00
c4f1edde,966e2a16,Bizerte Port,2024-08-06 17:26:00,2024-08-06 18:11:00
a59e0924,466df58c,Sousse Corniche,2023-03-28 08:04:00,2023-03-28 08:55:00
0dc86f9e,46705947,Sousse Corniche,2023-08-13 15:26:00,2023-08-13 16:40:00
d39f48ce,018b77cd,tunis lake,2023-03-18 11:13:00,2023-03-18 12:30:00
181a0cfd,ca1a56a0,tunis lake,2022-10-20 06:56:00,2022-10-20 08:13:00
816ace49,2ab249f8,tunis lake,2022-12-19 21:25:00,2022-12-19 22:53:00
2e1155e8,9b652852,Tunis Lake,2024-05-23 19:37:00,2024-05-23 21:15:00
c64006d3,a2758922,Nabeul,2024-09-12 15:05:00,2024-09-12 16:09:00
ea127c3d,a543784b,Tunis Lake,2022-11-16 18:28:00,2022-11-16 19:29:00
a14ed049,9a03a2db,Sfax Center,2025-02-09 19:27:00,2025-02-09 20:33:00
18466231,9ee7a985,Nabeul,2023-11-22 18:24:00,2023-11-22 19:49:00
a7d172a1,f0dbcb64,Tunis Lake,2023-07-29 06:39:00,2023-07-29 08:24:00
935c42c3,da46bfef,Nabeul Plage,2024-11-03 07:59:00,2024-11-03 08:46:00
aeea9e59,7ed88aa4,Sousse,2023-01-11 11:57:00,2023-01-11 12:52:00
75675c87,a201f2b1,Sousse Corniche,2024-11-25 06:34:00,2024-11-25 07:16:00
0b090e2e,5b591683,Sousse,2025-08-04 12:14:00,2025-08-04 13:16:00
1313d09b,efd6f161,Sfax Center,2023-12-16 21:32:00,2023-12-16 22:57:00
604da3d5,9e03eabe,tunis lake,2025-03-26 21:11:00,2025-03-26 22:53:00
cb3b7862,fd0fe64e,Tunis Lake,2024-03-18 07:48:00,2024-03-18 09:41:00
4dcc743e,daa51895,Bizerte Port,2025-05-22 08:16:00,2025-05-22 09:53:00
d2ec85c1,2afdc276,Tunis Lake,2024-09-24 13:48:00,2024-09-24 14:21:00
40a115ad,592fff76,tunis lake,2023-03-16 21:50:00,2023-03-16 22:52:00
d513c53a,814d41c6,Sousse,2024-12-04 15:28:00,2024-12-04 16:15:00
dd61b15e,4a838e80,Nabeul,2023-01-27 10:26:00,2023-01-27 11:59:00
47f1fc85,b1fb94c0,tunis lake,2024-11-23 08:18:00,2024-11-23 09:43:00
a42c23fa,acfc030a,Nabeul,2025-11-01 17:43:00,2025-11-01 19:43:00
f2e6dcef,1bfc7254,Sfax Center,2022-11-26 15:21:00,2022-11-26 17:07:00
8957ba12,03bcc37b,Bizerte Port,2025-04-17 07:10:00,2025-04-17 08:25:00
72efd63e,88f7c8f5,Tunis Lake,2022-10-05 17:11:00,2022-10-05 18:21:30
4c0e3cb7,5f1e5ddc,Sfax Center,2025-01-16 20:59:00,2025-01-16 21:29:00
0c719a6d,e6afed96,Sfax Center,2023-03-27 20:13:00,2023-03-27 21:25:00
6e832f24,72f8e54b,Sousse Corniche,2023-03-27 06:01:00,2023-03-27 06:48:00
bd5c93d1,5df442ee,Bizerte Port,2024-01-06 16:02:00,2024-01-06 17:29:00
0bd4e080,58003249,Tunis Lake,2023-03-17 16:48:00,2023-03-17 17:32:00
554a9e4e,2ab4a17c,Sousse,2024-04-16 14:35:00,2024-04-16 15:43:00
b46413c1,191f7b78,Bizerte Port,2023-07-27 07:10:00,2023-07-27 08:07:00
ec097aaf,c4d0e5a0,Nabeul,2023-04-20 09:20:00,2023-04-20 10:36:00
06b0ed76,00522097,Sfax_Center,2025-10-26 09:33:00,2025-10-26 11:26:00
04bbe5b0,fe205945,Tunis Lake,2024-05-30 09:32:00,2024-05-30 10:44:00
46ebb1f1,7478ca0a,Nabeul,2025-02-18 14:09:00,2025-02-18 15:25:30
dc838da5,10173117,Tunis Lake,2023-10-12 11:35:00,2023-10-12 12:49:00
ec6ee84a,86412ddf,Sousse Corniche,2024-05-21 19:03:00,2024-05-21 20:35:00
a8b188e5,6d600353,Bizerte Port,2023-01-27 15:32:00,2023-01-27 16:07:00
56e3ecbe,9f29f39a,Sousse,2022-09-07 21:45:00,2022-09-07 23:42:00
86d4ffcc,04c06311,Nabeul Plage,2024-06-02 14:00:00,2024-06-02 15:53:00
f904a0d1,7432771f,Sousse,2023-01-25 07:17:00,2023-01-25 08:18:00
fb9eb347,d5d4bcfb,Sousse,2022-05-05 10:39:00,2022-05-05 11:18:00
fd81da2e,105adfd0,Nabeul,2023-04-07 18:21:00,2023-04-07 19:14:00
e40e0624,e6afed96,Tunis Lake,2023-11-02 09:42:00,2023-11-02 10:49:00
cbd0926a,84da578c,Bizerte Port,2024-01-23 12:51:00,2024-01-23 14:38:00
dbc72ed5,95fee4e4,Sfax_Center,2023-07-25 06:10:00,2023-07-25 07:24:30
